Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Venture Round - LeanTaaS,https://www.crunchbase.com/funding_round/leantaas-series-unknown--adc40d5d,LeanTaaS,https://www.crunchbase.com/organization/leantaas,Venture - Series Unknown,13999998,USD,13999998,2019-06-24,"Health Care, Information Technology, Machine Learning, Predictive Analytics, Software","Santa Clara, California, United States, North America",$10M to $50M,8,Late Stage Venture
Series A - BIoEclipse Therapeutics,https://www.crunchbase.com/funding_round/bioeclipse-therapeutics-series-a--3b4b0f79,BIoEclipse Therapeutics,https://www.crunchbase.com/organization/bioeclipse-therapeutics,Series A,7700000,USD,7700000,2019-06-24,"Biotechnology, Health Care, Therapeutics","San Francisco, California, United States, North America",Less than $1M,3,Early Stage Venture
Venture Round - Feasible,https://www.crunchbase.com/funding_round/feasible-series-unknown--254242a0,Feasible,https://www.crunchbase.com/organization/feasible,Venture - Series Unknown,,,,2019-06-24,Information Technology,"Berkeley, California, United States, North America",Less than $1M,1,
Series A - Oska Wellness,https://www.crunchbase.com/funding_round/oska-wellness-series-a--091bdef4,Oska Wellness,https://www.crunchbase.com/organization/oska-wellness,Series A,5500000,USD,5500000,2019-06-25,Health Care,"Carlsbad, California, United States, North America",Less than $1M,1,Early Stage Venture
Series B - InterVene,https://www.crunchbase.com/funding_round/intervene-series-b--289609a7,InterVene,https://www.crunchbase.com/organization/intervene,Series B,15000000,USD,15000000,2019-06-25,Health Care,"Mountain View, California, United States, North America",$1M to $10M,2,Early Stage Venture
Corporate Round - Aura,https://www.crunchbase.com/funding_round/insikt-inc--corporate-round--d06922a8,Aura,https://www.crunchbase.com/organization/insikt-inc-,Corporate Round,10000000,USD,10000000,2019-06-25,"Banking, Financial Services, FinTech, Lending, Software","San Francisco, California, United States, North America",$10M to $50M,15,
Grant - Adventist Health Reedley,https://www.crunchbase.com/funding_round/adventist-health-reedley-grant--3380fba8,Adventist Health Reedley,https://www.crunchbase.com/organization/adventist-health-reedley,Grant,205000,USD,205000,2019-06-25,"Health Care, Hospitality","Reedley, California, United States, North America",,1,
Venture Round - Chosen Payments,https://www.crunchbase.com/funding_round/chosen-payments-series-unknown--ee822aad,Chosen Payments,https://www.crunchbase.com/organization/chosen-payments,Venture - Series Unknown,4000000,USD,4000000,2019-06-25,Financial Services,"Moorpark, California, United States, North America",$1M to $10M,1,
"Series C - Encoded Therapeutics, Inc.",https://www.crunchbase.com/funding_round/encoded-genomics-series-c--44b25150,"Encoded Therapeutics, Inc.",https://www.crunchbase.com/organization/encoded-genomics,Series C,104000000,USD,104000000,2019-06-26,"Biotechnology, Genetics, Health Care, Therapeutics","South San Francisco, California, United States, North America",Less than $1M,2,Late Stage Venture
Series D - Omada Health,https://www.crunchbase.com/funding_round/omada-health-series-d--6997b200,Omada Health,https://www.crunchbase.com/organization/omada-health,Series D,73000000,USD,73000000,2019-06-26,"Health Care, Medical, Therapeutics","San Francisco, California, United States, North America",$10M to $50M,8,
Venture Round - ForeSee Medical,https://www.crunchbase.com/funding_round/foresee-medical-series-unknown--795ac444,ForeSee Medical,https://www.crunchbase.com/organization/foresee-medical,Venture - Series Unknown,8929993,USD,8929993,2019-06-26,"Computer, Health Care, Software","San Diego, California, United States, North America",,3,
Series A - Orderful,https://www.crunchbase.com/funding_round/orderful-series-a--bad90dc3,Orderful,https://www.crunchbase.com/organization/orderful,Series A,10000000,USD,10000000,2019-06-26,"Cloud Data Services, Computer, Information Technology, Software","San Francisco, California, United States, North America",$1M to $10M,1,Early Stage Venture
Seed Round - Smith.ai,https://www.crunchbase.com/funding_round/smith-ai-seed--fcbbcb7f,Smith.ai,https://www.crunchbase.com/organization/smith-ai,Seed,,,,2019-06-26,"Information Services, Information Technology, Legal, Legal Tech","Palo Alto, California, United States, North America",,1,Seed
Series A - StratiFi,https://www.crunchbase.com/funding_round/stratifi-series-a--1e248f4a,StratiFi,https://www.crunchbase.com/organization/stratifi,Series A,,,,2019-06-26,"Angel Investment, Finance, Financial Services, FinTech","San Francisco, California, United States, North America",$1M to $10M,4,Early Stage Venture
Initial Coin Offering - Kava Labs,https://www.crunchbase.com/funding_round/kava-labs-initial-coin-offering--3d5e788f,Kava Labs,https://www.crunchbase.com/organization/kava-labs,Initial Coin Offering,,,,2019-06-26,"Blockchain, Cryptocurrency, FinTech, Information Technology","San Francisco, California, United States, North America",,4,
Venture Round - Finvoice,https://www.crunchbase.com/funding_round/finvoice-series-unknown--10cb9507,Finvoice,https://www.crunchbase.com/organization/finvoice,Venture - Series Unknown,3600000,USD,3600000,2019-06-27,"Finance, FinTech, Lending, SaaS, Small and Medium Businesses, Software","San Francisco, California, United States, North America",Less than $1M,4,
Series C - DYN365,https://www.crunchbase.com/funding_round/dyn365-series-c--653cb7d4,DYN365,https://www.crunchbase.com/organization/dyn365,Series C,87999996,USD,87999996,2019-06-27,"Information Technology, Service Industry","Irvine, California, United States, North America",Less than $1M,3,Late Stage Venture
Seed Round - Zebra,https://www.crunchbase.com/funding_round/zebranow-seed--7b68dab5,Zebra,https://www.crunchbase.com/organization/zebranow,Seed,,,,2019-06-27,"Information Technology, Transportation","Palo Alto, California, United States, North America",,3,Seed
Venture Round - WellBrain,https://www.crunchbase.com/funding_round/wellbrain-series-unknown--b44d2655,WellBrain,https://www.crunchbase.com/organization/wellbrain,Venture - Series Unknown,,,,2019-06-27,"Apps, Health Care, Pharmaceutical, Wearables","Pleasant Hill, California, United States, North America",$1M to $10M,2,
Grant - LamdaGen,https://www.crunchbase.com/funding_round/lamdagen-grant--54da04ba,LamdaGen,https://www.crunchbase.com/organization/lamdagen,Grant,1000000,USD,1000000,2019-06-27,"Biotechnology, Health Care, Information Technology","Menlo Park, California, United States, North America",,1,
Grant - Arisan Therapeutics,https://www.crunchbase.com/funding_round/arisan-therapeutics-grant--040d2895,Arisan Therapeutics,https://www.crunchbase.com/organization/arisan-therapeutics,Grant,1000000,USD,1000000,2019-06-27,"Biotechnology, Health Care","San Diego, California, United States, North America",,1,
Seed Round - Miss Grass,https://www.crunchbase.com/funding_round/miss-grass-seed--ce519877,Miss Grass,https://www.crunchbase.com/organization/miss-grass,Seed,4000000,USD,4000000,2019-06-28,"Cannabis, E-Commerce, Health Care, Publishing, Wellness","Venice, California, United States, North America",,1,Seed
Pre Seed Round - Einsite,https://www.crunchbase.com/funding_round/einsite-pre-seed--d1e436ef,Einsite,https://www.crunchbase.com/organization/einsite,Pre-Seed,1100000,USD,1100000,2019-06-28,"Artificial Intelligence, Construction, Information Technology, Mining, Mining Technology, Real Estate, Software","San Francisco, California, United States, North America",$1M to $10M,3,Seed
Venture Round - ZEV Technologies,https://www.crunchbase.com/funding_round/zev-technologies-inc-series-unknown--55966f36,ZEV Technologies,https://www.crunchbase.com/organization/zev-technologies-inc,Venture - Series Unknown,3000000,USD,3000000,2019-06-28,"Consumer Electronics, Electronics, Information Technology","Oxnard, California, United States, North America",$1M to $10M,3,
Series A - Fuzzy,https://www.crunchbase.com/funding_round/fuzzy-series-a--4aa7a5a9,Fuzzy,https://www.crunchbase.com/organization/fuzzy,Series A,8000000,USD,8000000,2019-06-28,"Consumer Applications, Health Care, Home Health Care, Home Services, Pet, Veterinary","San Francisco, California, United States, North America",Less than $1M,2,Early Stage Venture
