Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Series B - Virta,https://www.crunchbase.com/funding_round/virta-series-b--858765ca,Virta,https://www.crunchbase.com/organization/virta,Series B,45000000,USD,45000000,2018-04-04,"Apps, Diabetes, Health Care, Medical","San Francisco, California, United States, North America",$1M to $10M,3,Late Stage Venture
Seed Round - Pei,https://www.crunchbase.com/funding_round/pei-technology-inc-seed--dc91cdef,Pei,https://www.crunchbase.com/organization/pei-technology-inc,Seed,,,,2018-04-04,"Cryptocurrency, FinTech, Loyalty Programs, Security","Los Angeles, California, United States, North America",,4,Seed
Pre Seed Round - Neural Edge,https://www.crunchbase.com/funding_round/neural-edge-pre-seed--17574a54,Neural Edge,https://www.crunchbase.com/organization/neural-edge,Pre-Seed,250000,USD,250000,2018-04-05,"Artificial Intelligence, Digital Marketing, Information Technology, Marketing, Marketing Automation, Messaging, Mobile, Mobile Apps, Sales","Belvedere Tiburon, California, United States, North America",$1M to $10M,1,Seed
Seed Round - Phlex,https://www.crunchbase.com/funding_round/phlex-seed--a1971c31,Phlex,https://www.crunchbase.com/organization/phlex,Seed,1170000,USD,1170000,2018-04-05,"Information Technology, Sports","Los Angeles, California, United States, North America",,1,Seed
Series A - CoinList,https://www.crunchbase.com/funding_round/coinlist-series-a--80bebe4a,CoinList,https://www.crunchbase.com/organization/coinlist,Series A,9200000,USD,9200000,2018-04-05,"Blockchain, Cryptocurrency, Finance, Financial Services","San Francisco, California, United States, North America",Less than $1M,2,
Seed Round - Medspace Technology,https://www.crunchbase.com/funding_round/medspace-technology-seed--762f9cd1,Medspace Technology,https://www.crunchbase.com/organization/medspace-technology,Seed,,,,2018-04-05,"Advertising, Direct Marketing, Health Care, Home Health Care, Marketing","San Diego, California, United States, North America",,1,Seed
Series A - myKaarma,https://www.crunchbase.com/funding_round/mykaarma-series-a--311fb5b4,myKaarma,https://www.crunchbase.com/organization/mykaarma,Series A,15000000,USD,15000000,2018-04-05,"Automotive, Cloud Data Services, Information Technology, Software","Long Beach, California, United States, North America",$1M to $10M,1,Early Stage Venture
Venture Round - Astera Labs,https://www.crunchbase.com/funding_round/astera-labs-series-unknown--93df6b6a,Astera Labs,https://www.crunchbase.com/organization/astera-labs,Venture - Series Unknown,6350000,USD,6350000,2018-04-05,"Information Technology, Internet","Santa Clara, California, United States, North America",,1,
Angel Round - UNest,https://www.crunchbase.com/funding_round/u-nest-angel--2a6b3c02,UNest,https://www.crunchbase.com/organization/u-nest,Angel,300000,USD,300000,2018-04-05,"Apps, Finance, Financial Services, FinTech, Mobile, Wealth Management","North Hollywood, California, United States, North America",$1M to $10M,3,Seed
Series B - PeerStreet,https://www.crunchbase.com/funding_round/peerstreet-series-b--bbe03564,PeerStreet,https://www.crunchbase.com/organization/peerstreet,Series B,29500000,USD,29500000,2018-04-05,"Crowdfunding, FinTech, Real Estate, Real Estate Investment","El Segundo, California, United States, North America",$50M to $100M,6,Late Stage Venture
Venture Round - Control Panel,https://www.crunchbase.com/funding_round/control-panel-series-unknown--b4b2e7b1,Control Panel,https://www.crunchbase.com/organization/control-panel,Venture - Series Unknown,2424993,USD,2424993,2018-04-05,"Consumer Electronics, Information Technology","San Francisco, California, United States, North America",,1,
Series B - UpCounsel,https://www.crunchbase.com/funding_round/upcounsel-series-b--9f5dd075,UpCounsel,https://www.crunchbase.com/organization/upcounsel,Series B,12000000,USD,12000000,2018-04-05,"B2B, Information Technology, Legal, Legal Tech, Marketplace","San Francisco, California, United States, North America",$1M to $10M,6,M&A
Seed Round - IndeeLift,https://www.crunchbase.com/funding_round/indeelift-seed--910252bb,IndeeLift,https://www.crunchbase.com/organization/indeelift,Seed,817214,USD,817214,2018-04-05,"Health Care, Medical, Medical Device","Livermore, California, United States, North America",Less than $1M,2,Seed
Seed Round - SecurCapital,https://www.crunchbase.com/funding_round/securcapital-corp-seed--aa0820a8,SecurCapital,https://www.crunchbase.com/organization/securcapital-corp,Seed,,,,2018-04-05,"Finance, Financial Services, FinTech, Logistics","Sherman Oaks, California, United States, North America",,1,Seed
Venture Round - SPIDR Tech,https://www.crunchbase.com/funding_round/spidr-2-series-unknown--846a9f4f,SPIDR Tech,https://www.crunchbase.com/organization/spidr-2,Venture - Series Unknown,2500000,USD,2500000,2018-04-06,"Analytics, GovTech, Information Technology, Law Enforcement","Manhattan Beach, California, United States, North America",Less than $1M,7,
Grant - Embolx,https://www.crunchbase.com/funding_round/embolx-grant--97050653,Embolx,https://www.crunchbase.com/organization/embolx,Grant,2000000,USD,2000000,2018-04-06,"Health Care, Medical Device","Sunnyvale, California, United States, North America",Less than $1M,1,
Pre Seed Round - Xapix,https://www.crunchbase.com/funding_round/xapix-io-pre-seed--081c59ec,Xapix,https://www.crunchbase.com/organization/xapix-io,Pre-Seed,,,,2018-04-06,"Automotive, Data Integration, Developer APIs, Developer Tools, Enterprise Software, Information Technology, Software","San Francisco, California, United States, North America",Less than $1M,6,Seed
Angel Round - ConnecPath Inc. (WeAdmit.io),https://www.crunchbase.com/funding_round/connecpath-angel--4bbd7562,ConnecPath Inc. (WeAdmit.io),https://www.crunchbase.com/organization/connecpath,Angel,270000,USD,270000,2018-04-06,"Education, Information Technology","Menlo Park, California, United States, North America",Less than $1M,3,Seed
"Pre Seed Round - Bevov, Inc",https://www.crunchbase.com/funding_round/bevov-inc-pre-seed--fe645de8,"Bevov, Inc",https://www.crunchbase.com/organization/bevov-inc,Pre-Seed,,,,2018-04-08,"Artificial Intelligence, B2B, Data Mining, Human Resources, Information Technology, Machine Learning, Recruiting, Sales Automation, Small and Medium Businesses","San Francisco, California, United States, North America",,1,Seed
Seed Round - Instant Labs,https://www.crunchbase.com/funding_round/instant-labs-seed--95f2889e,Instant Labs,https://www.crunchbase.com/organization/instant-labs,Seed,,,,2018-04-09,"Information Technology, Internet, Web Design","Santa Clara, California, United States, North America",,2,Seed
Series B - GSVlabs,https://www.crunchbase.com/funding_round/nestgsv-series-b--43143948,GSVlabs,https://www.crunchbase.com/organization/nestgsv,Series B,7000000,USD,7000000,2018-04-09,"Banking, Communities, Consulting, Coworking, Financial Services, Incubators, Internet, Venture Capital","Redwood City, California, United States, North America",Less than $1M,2,Early Stage Venture
Series E - Berkeley Lights,https://www.crunchbase.com/funding_round/berkeley-lights-series-e--dd5ba822,Berkeley Lights,https://www.crunchbase.com/organization/berkeley-lights,Series E,44067761,USD,44067761,2018-04-10,"Biopharma, Biotechnology, Genetics, Health Care, Therapeutics","Emeryville, California, United States, North America",$10M to $50M,4,Late Stage Venture
Seed Round - CoinTracker,https://www.crunchbase.com/funding_round/cointracker-seed--11b18e4b,CoinTracker,https://www.crunchbase.com/organization/cointracker,Seed,1500000,USD,1500000,2018-04-10,"Accounting, Apps, Bitcoin, Blockchain, Cryptocurrency, Ethereum, Financial Services, FinTech","San Francisco, California, United States, North America",$1M to $10M,2,Seed
Series B - StackRox,https://www.crunchbase.com/funding_round/stackrox-series-b--63de35f0,StackRox,https://www.crunchbase.com/organization/stackrox,Series B,25000000,USD,25000000,2018-04-10,"Artificial Intelligence, Cloud Computing, Cyber Security, Enterprise Software, Information Technology, Machine Learning, Security, Software","Mountain View, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series D - Symphony Communication Services,https://www.crunchbase.com/funding_round/symphony-3-series-d--3ab5b818,Symphony Communication Services,https://www.crunchbase.com/organization/symphony-3,Series D,67000000,USD,67000000,2018-04-10,"Information Services, Information Technology, Messaging, Software","Palo Alto, California, United States, North America",$50M to $100M,5,Late Stage Venture
Venture Round - Obsidian Sensors,https://www.crunchbase.com/funding_round/obsidian-sensors-series-unknown--d5fcf535,Obsidian Sensors,https://www.crunchbase.com/organization/obsidian-sensors,Venture - Series Unknown,3619276,USD,3619276,2018-04-11,"Electronics, Information Technology, Internet","La Jolla, California, United States, North America",,2,
Series A - RubrYc Therapeutics,https://www.crunchbase.com/funding_round/rubryc-therapeutics-series-a--f8e2017e,RubrYc Therapeutics,https://www.crunchbase.com/organization/rubryc-therapeutics,Series A,10000000,USD,10000000,2018-04-11,"Biotechnology, Health Care, Medical, Therapeutics","San Ramon, California, United States, North America",,1,Early Stage Venture
Series A - Promaxo,https://www.crunchbase.com/funding_round/promaxo-series-a--c3eff5ab,Promaxo,https://www.crunchbase.com/organization/promaxo,Series A,2200000,USD,2200000,2018-04-11,"Health Care, Health Diagnostics, Medical Device, Therapeutics","Oakland, California, United States, North America",$1M to $10M,3,Early Stage Venture
Angel Round - Avenda Health,https://www.crunchbase.com/funding_round/avenda-angel--cf7eb4ba,Avenda Health,https://www.crunchbase.com/organization/avenda,Angel,3325000,USD,3325000,2018-04-11,"Health Care, Medical Device, Therapeutics","Santa Monica, California, United States, North America",,2,Seed
Series A - Verkada,https://www.crunchbase.com/funding_round/verkada-series-a--facde405,Verkada,https://www.crunchbase.com/organization/verkada,Series A,15000000,USD,15000000,2018-04-11,"Computer Vision, Information Technology, Internet of Things, Physical Security, Security, Software","San Mateo, California, United States, North America",$50M to $100M,4,Late Stage Venture
Private Equity Round - Vector Capital,https://www.crunchbase.com/funding_round/vector-capital-private-equity--dfda0d26,Vector Capital,https://www.crunchbase.com/organization/vector-capital,Private Equity,,,,2018-04-11,"Financial Services, Venture Capital","San Francisco, California, United States, North America",,1,Private Equity
Series E - Livongo,https://www.crunchbase.com/funding_round/livongo-health-series-e--04dabee8,Livongo,https://www.crunchbase.com/organization/livongo-health,Series E,104999995,USD,104999995,2018-04-11,"Health Care, Health Diagnostics, Information Technology, Medical, Wellness","Mountain View, California, United States, North America",$10M to $50M,6,IPO
Seed Round - APT Systems,https://www.crunchbase.com/funding_round/apt-systems-inc-seed--e49375c5,APT Systems,https://www.crunchbase.com/organization/apt-systems-inc,Seed,600000,USD,600000,2018-04-12,"Computer, Financial Services, Software, Trading Platform","San Francisco, California, United States, North America",Less than $1M,1,Seed
Seed Round - Myndlift,https://www.crunchbase.com/funding_round/myndlift-seed--1aebdefe,Myndlift,https://www.crunchbase.com/organization/myndlift,Seed,,,,2018-04-12,"Health Care, Medical, Neuroscience, Software","San Francisco, California, United States, North America",$1M to $10M,3,Seed
Venture Round - Bellabeat,https://www.crunchbase.com/funding_round/bellabeat-series-unknown--2b2cca89,Bellabeat,https://www.crunchbase.com/organization/bellabeat,Venture - Series Unknown,,,,2018-04-12,"Fitness, Hardware, Health Care, Software, Wearables, Wellness","San Francisco, California, United States, North America",Less than $1M,5,
Initial Coin Offering - Vaultbank,https://www.crunchbase.com/funding_round/vaultbank-initial-coin-offering--3212e3b5,Vaultbank,https://www.crunchbase.com/organization/vaultbank,Initial Coin Offering,3000000,USD,3000000,2018-04-12,"Banking, Finance, Financial Services","San Francisco, California, United States, North America",$1M to $10M,2,
Venture Round - REVIV3 Procare,https://www.crunchbase.com/funding_round/reviv3-procare-series-unknown--680f511e,REVIV3 Procare,https://www.crunchbase.com/organization/reviv3-procare,Venture - Series Unknown,1364347,USD,1364347,2018-04-12,"Beauty, Cosmetics, Health Care","Beverly Hills, California, United States, North America",$1M to $10M,1,
Venture Round - Tusker Medical,https://www.crunchbase.com/funding_round/tusker-medical-series-unknown--c39d06bd,Tusker Medical,https://www.crunchbase.com/organization/tusker-medical,Venture - Series Unknown,6999999,USD,6999999,2018-04-13,"Health Care, Hospital, Medical, Medical Device","Menlo Park, California, United States, North America",Less than $1M,3,M&A
Venture Round - Somnoware Healthcare Systems,https://www.crunchbase.com/funding_round/somnoware-healthcare-systems-series-unknown--7c85ac61,Somnoware Healthcare Systems,https://www.crunchbase.com/organization/somnoware-healthcare-systems,Venture - Series Unknown,3000000,USD,3000000,2018-04-13,"Artificial Intelligence, Health Care, Machine Learning, Predictive Analytics, Software","Sunnyvale, California, United States, North America",Less than $1M,3,Early Stage Venture
Seed Round - EvoShare,https://www.crunchbase.com/funding_round/evoshare-seed--2e4fa754,EvoShare,https://www.crunchbase.com/organization/evoshare,Seed,,,,2018-04-15,"E-Commerce, Financial Services, FinTech, Impact Investing, Internet, Payments","Berkeley, California, United States, North America",Less than $1M,4,Seed
