Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Venture Round - American Giant,https://www.crunchbase.com/funding_round/american-giant-clothing-series-unknown--c37f657e,American Giant,https://www.crunchbase.com/organization/american-giant-clothing,Venture - Series Unknown,9341653,USD,9341653,2018-12-20,"E-Commerce, Fashion, Retail","San Francisco, California, United States, North America",$1M to $10M,4,
Equity Crowdfunding - DSTLD,https://www.crunchbase.com/funding_round/dstld-equity-crowdfunding--fa58880d,DSTLD,https://www.crunchbase.com/organization/dstld,Equity Crowdfunding,64586,USD,64586,2018-08-10,"E-Commerce, Fashion, Lifestyle","Los Angeles, California, United States, North America",Less than $1M,6,
Series A - FabFitFun,https://www.crunchbase.com/funding_round/fabfitfun-series-a--7d8a390b,FabFitFun,https://www.crunchbase.com/organization/fabfitfun,Series A,80000000,USD,80000000,2019-01-30,"E-Commerce, Fashion, Subscription Service, Wellness","Los Angeles, California, United States, North America",$100M to $500M,2,M&A
Seed Round - Popshop Live,https://www.crunchbase.com/funding_round/popshop-live-seed--366e0698,Popshop Live,https://www.crunchbase.com/organization/popshop-live,Seed,,,,2018-04-10,"E-Commerce, Video Streaming","Los Angeles, California, United States, North America",,4,Seed
Equity Crowdfunding - SlideBelts,https://www.crunchbase.com/funding_round/slidebelts-equity-crowdfunding--b70e5b25,SlideBelts,https://www.crunchbase.com/organization/slidebelts,Equity Crowdfunding,1069983,USD,1069983,2017-07-16,"E-Commerce, Fashion, Lifestyle, Retail","El Dorado Hills, California, United States, North America",$1M to $10M,4,Private Equity
Equity Crowdfunding - seatXchange,https://www.crunchbase.com/funding_round/seatxchange-equity-crowdfunding--0873ce06,seatXchange,https://www.crunchbase.com/organization/seatxchange,Equity Crowdfunding,55800,USD,55800,2017-09-03,"Android, Apps, Concerts, E-Commerce, Events, iOS, Marketing Automation, Mobile Apps, Sports, Ticketing","Los Angeles, California, United States, North America",,3,
Equity Crowdfunding - seatXchange,https://www.crunchbase.com/funding_round/seatxchange-equity-crowdfunding--97d99f6b,seatXchange,https://www.crunchbase.com/organization/seatxchange,Equity Crowdfunding,19100,USD,19100,2018-12-29,"Android, Apps, Concerts, E-Commerce, Events, iOS, Marketing Automation, Mobile Apps, Sports, Ticketing","Los Angeles, California, United States, North America",,3,
Series C - Alto Pharmacy,https://www.crunchbase.com/funding_round/scriptdash-series-c--34f50a1c,Alto Pharmacy,https://www.crunchbase.com/organization/scriptdash,Series C,50000000,USD,50000000,2018-12-05,"Consumer, E-Commerce, Health Care, Medical, Pharmaceutical","San Francisco, California, United States, North America",$10M to $50M,6,Late Stage Venture
Series B - Returnly,https://www.crunchbase.com/funding_round/return-series-b--59b47ff2,Returnly,https://www.crunchbase.com/organization/return,Series B,19000000,USD,19000000,2019-04-17,"E-Commerce, Finance, FinTech, Payments, SaaS","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Venture Round - One Potato,https://www.crunchbase.com/funding_round/one-potato-c0d2-series-unknown--7a4349ed,One Potato,https://www.crunchbase.com/organization/one-potato-c0d2,Venture - Series Unknown,,,,2018-08-27,"E-Commerce, Food and Beverage, Staffing Agency, Travel","Los Angeles, California, United States, North America",,2,
Pre Seed Round - Melixir Vegan Skincare,https://www.crunchbase.com/funding_round/melixirveganskincare-pre-seed--7443c1bb,Melixir Vegan Skincare,https://www.crunchbase.com/organization/melixirveganskincare,Pre-Seed,50000,USD,50000,2018-05-01,"Beauty, Consumer, Consumer Goods, E-Commerce, Retail, Shopping, Sustainability","San Francisco, California, United States, North America",,2,Seed
Convertible Note - Soko,https://www.crunchbase.com/funding_round/soko-convertible-note--af302199,Soko,https://www.crunchbase.com/organization/soko,Convertible Note,1000000,USD,1000000,2017-09-29,"E-Commerce, Manufacturing, Marketplace, Online Portals","San Francisco, California, United States, North America",Less than $1M,8,Early Stage Venture
Convertible Note - Soko,https://www.crunchbase.com/funding_round/soko-convertible-note--90a59297,Soko,https://www.crunchbase.com/organization/soko,Convertible Note,1000000,USD,1000000,2018-09-28,"E-Commerce, Manufacturing, Marketplace, Online Portals","San Francisco, California, United States, North America",Less than $1M,8,Early Stage Venture
Convertible Note - Soko,https://www.crunchbase.com/funding_round/soko-convertible-note--eaf1a435,Soko,https://www.crunchbase.com/organization/soko,Convertible Note,1000000,USD,1000000,2018-01-23,"E-Commerce, Manufacturing, Marketplace, Online Portals","San Francisco, California, United States, North America",Less than $1M,8,Early Stage Venture
Pre Seed Round - Birdy Grey,https://www.crunchbase.com/funding_round/birdy-grey-pre-seed--c6327fb2,Birdy Grey,https://www.crunchbase.com/organization/birdy-grey,Pre-Seed,,,,2018-12-01,"E-Commerce, Fashion, Wedding","Los Angeles, California, United States, North America",Less than $1M,2,Seed
Angel Round - Shippabo,https://www.crunchbase.com/funding_round/shippabo-2-angel--c04b9d7e,Shippabo,https://www.crunchbase.com/organization/shippabo-2,Angel,100000,USD,100000,2017-10-15,"E-Commerce, Enterprise Applications, SaaS, Shipping, Transportation","Los Angeles, California, United States, North America",Less than $1M,3,Seed
Venture Round - Feed.fm,https://www.crunchbase.com/funding_round/feed-media-series-unknown--429aa6c8,Feed.fm,https://www.crunchbase.com/organization/feed-media,Venture - Series Unknown,2309373,USD,2309373,2019-01-17,"Digital Media, E-Commerce, Enterprise Software, Music","San Francisco, California, United States, North America",$1M to $10M,3,
Venture Round - Adigica Health,https://www.crunchbase.com/funding_round/adigica-health-series-unknown--490f4798,Adigica Health,https://www.crunchbase.com/organization/adigica-health,Venture - Series Unknown,11197000,USD,11197000,2019-01-23,"Consumer Goods, E-Commerce","San Diego, California, United States, North America",,1,
Seed Round - Lokus Nutrition,https://www.crunchbase.com/funding_round/lokus-nutrition-seed--149766e8,Lokus Nutrition,https://www.crunchbase.com/organization/lokus-nutrition,Seed,,,,2019-01-05,E-Commerce,"Los Angeles, California, United States, North America",,1,Seed
Pre Seed Round - Chums,https://www.crunchbase.com/funding_round/chums-pre-seed--56219ebd,Chums,https://www.crunchbase.com/organization/chums,Pre-Seed,30000,USD,30000,2019-01-01,"Advertising Platforms, E-Commerce, Internet, Sharing Economy, Software","Beverly Hills, California, United States, North America",,2,Seed
Series A - Soko,https://www.crunchbase.com/funding_round/soko-series-a--5043bc6f,Soko,https://www.crunchbase.com/organization/soko,Series A,2575000,USD,2575000,2019-04-19,"E-Commerce, Manufacturing, Marketplace, Online Portals","San Francisco, California, United States, North America",Less than $1M,8,Early Stage Venture
Convertible Note - Resident,https://www.crunchbase.com/funding_round/resident-49d0-convertible-note--84c37281,Resident,https://www.crunchbase.com/organization/resident-49d0,Convertible Note,16200000,USD,16200000,2018-12-06,"Consumer Goods, E-Commerce, Internet, Retail","Mountain View, California, United States, North America",$100M to $500M,2,Early Stage Venture
Seed Round - Eatgeek,https://www.crunchbase.com/funding_round/eatgeek-seed--9b918e40,Eatgeek,https://www.crunchbase.com/organization/eatgeek,Seed,20000,USD,20000,2019-04-15,"Apps, E-Commerce, Internet","San Francisco, California, United States, North America",,4,Seed
Convertible Note - Switch,https://www.crunchbase.com/funding_round/switch-10-convertible-note--aa41d121,Switch,https://www.crunchbase.com/organization/switch-10,Convertible Note,,,,2019-04-09,"Collaborative Consumption, E-Commerce, Fashion, Jewelry, Rental, Retail","Los Angeles, California, United States, North America",,3,
Venture Round - The Beauty Marketplace (TBM),https://www.crunchbase.com/funding_round/the-beauty-marketplace-tbm-series-unknown--ab572840,The Beauty Marketplace (TBM),https://www.crunchbase.com/organization/the-beauty-marketplace-tbm,Venture - Series Unknown,,,,2018-08-27,"Artificial Intelligence, B2C, Beauty, E-Commerce, Internet, Machine Learning, Retail","Palo Alto, California, United States, North America",Less than $1M,1,
Series C - Grove Collaborative,https://www.crunchbase.com/funding_round/epantry-llc-series-c--6bea8c80,Grove Collaborative,https://www.crunchbase.com/organization/epantry-llc,Series C,35000000,USD,35000000,2018-01-17,"Consumer Goods, E-Commerce, Internet, Retail, Sustainability","San Francisco, California, United States, North America",$10M to $50M,6,Late Stage Venture
Funding Round - Awayco,https://www.crunchbase.com/funding_round/awayco-undisclosed--7144605a,Awayco,https://www.crunchbase.com/organization/awayco,Funding Round,,,,2017-08-01,"E-Commerce, Internet, Travel","San Francisco, California, United States, North America",$1M to $10M,1,
Pre Seed Round - ManiMe,https://www.crunchbase.com/funding_round/mani-me-pre-seed--59eb8b96,ManiMe,https://www.crunchbase.com/organization/mani-me,Pre-Seed,,,,2019-06-07,"Communities, E-Commerce, Fashion, Lifestyle, Manufacturing, Retail","Stanford, California, United States, North America",Less than $1M,3,Seed
Venture Round - Grabr,https://www.crunchbase.com/funding_round/grabr-series-unknown--e7d05a7b,Grabr,https://www.crunchbase.com/organization/grabr,Venture - Series Unknown,1000000,USD,1000000,2019-06-19,"Delivery, E-Commerce, Peer to Peer, Travel","San Francisco, California, United States, North America",Less than $1M,5,
Venture Round - Coinbase,https://www.crunchbase.com/funding_round/coinbase-series-unknown--b63436de,Coinbase,https://www.crunchbase.com/organization/coinbase,Venture - Series Unknown,,,,2018-02-01,"Bitcoin, Blockchain, Cryptocurrency, E-Commerce, Ethereum, FinTech, Personal Finance, Virtual Currency","San Francisco, California, United States, North America",$10M to $50M,9,Late Stage Venture
Venture Round - Junk King,https://www.crunchbase.com/funding_round/junk-king-series-unknown--7ffa598d,Junk King,https://www.crunchbase.com/organization/junk-king,Venture - Series Unknown,,,,2019-04-24,E-Commerce,"San Francisco, California, United States, North America",,1,
Seed Round - hīven,https://www.crunchbase.com/funding_round/hīven-seed--388d86f1,hīven,https://www.crunchbase.com/organization/hīven,Seed,,,,2018-12-15,"Building Material, Communities, E-Commerce, Internet, Real Estate, Social Media","Berkeley, California, United States, North America",,2,Seed
Seed Round - Postscript,https://www.crunchbase.com/funding_round/postscript-seed--84c417a3,Postscript,https://www.crunchbase.com/organization/postscript,Seed,150000,USD,150000,2019-03-18,"Advertising, E-Commerce, Enterprise, Marketing, Sales Automation, SMS","Los Angeles, California, United States, North America",,2,Seed
Pre Seed Round - Rowzzy,https://www.crunchbase.com/funding_round/rowzzy-pre-seed--e81a68b1,Rowzzy,https://www.crunchbase.com/organization/rowzzy,Pre-Seed,310000,USD,310000,2019-06-06,"Artificial Intelligence, E-Commerce, Information Technology, Internet, Retail, Software","San Francisco, California, United States, North America",Less than $1M,2,Seed
Pre Seed Round - BLING BEVERLY HILLS,https://www.crunchbase.com/funding_round/bling-beverly-hills-pre-seed--bad3396d,BLING BEVERLY HILLS,https://www.crunchbase.com/organization/bling-beverly-hills,Pre-Seed,25000,USD,25000,2018-02-14,"Consumer Reviews, Digital Entertainment, E-Commerce, Jewelry, Media and Entertainment, News","Beverly Hills, California, United States, North America",,1,Seed
Seed Round - Homelister,https://www.crunchbase.com/funding_round/homelister-seed--19e1f806,Homelister,https://www.crunchbase.com/organization/homelister,Seed,2000000,USD,2000000,2019-03-28,"E-Commerce, Real Estate","Santa Monica, California, United States, North America",Less than $1M,1,Seed
Seed Round - Reel,https://www.crunchbase.com/funding_round/reeelit-seed--b1a11b21,Reel,https://www.crunchbase.com/organization/reeelit,Seed,,,,2018-04-01,"E-Commerce, Internet, Shopping","Los Angeles, California, United States, North America",,5,Seed
Seed Round - Neomodern,https://www.crunchbase.com/funding_round/neomodern-seed--de349e02,Neomodern,https://www.crunchbase.com/organization/neomodern,Seed,400000,USD,400000,2018-09-01,"Art, Consumer, E-Commerce, Internet, Photography, Retail","San Francisco, California, United States, North America",,2,Seed
Venture Round - Beautylish,https://www.crunchbase.com/funding_round/beautylish-series-unknown--f93d648f,Beautylish,https://www.crunchbase.com/organization/beautylish,Venture - Series Unknown,4813965,USD,4813965,2018-08-29,"Communities, Cosmetics, E-Commerce, Lifestyle","San Francisco, California, United States, North America",$10M to $50M,5,
Seed Round - Shogun,https://www.crunchbase.com/funding_round/shogun-seed--9311dfe2,Shogun,https://www.crunchbase.com/organization/shogun,Seed,,,,2018-03-08,"E-Commerce, SaaS, Web Design, Web Development","San Francisco, California, United States, North America",Less than $1M,3,Early Stage Venture
Corporate Round - AMIRI,https://www.crunchbase.com/funding_round/amiri-corporate-round--89af792b,AMIRI,https://www.crunchbase.com/organization/amiri,Corporate Round,,,,2019-06-05,"Consumer Goods, E-Commerce, Fashion","Los Angeles, California, United States, North America",,1,
"Pre Seed Round - Mall IQ, Inc.",https://www.crunchbase.com/funding_round/mall-iq-inc-pre-seed--7d3b862c,"Mall IQ, Inc.",https://www.crunchbase.com/organization/mall-iq-inc,Pre-Seed,200000,USD,200000,2018-01-01,"E-Commerce, Indoor Positioning, Location Based Services, Marketing, SaaS, Software","Santa Clara, California, United States, North America",,3,Seed
Series G - The RealReal,https://www.crunchbase.com/funding_round/the-realreal-series-g--3e236cd0,The RealReal,https://www.crunchbase.com/organization/the-realreal,Series G,115000000,USD,115000000,2018-07-25,"E-Commerce, Fashion, Lifestyle","San Francisco, California, United States, North America",$10M to $50M,10,IPO
Seed Round - UpUdate,https://www.crunchbase.com/funding_round/upudate-seed--d1e0de04,UpUdate,https://www.crunchbase.com/organization/upudate,Seed,150000,USD,150000,2018-08-15,"E-Commerce, Lifestyle, Mobile Apps, Service Industry, Social Media, Software","San Francisco, California, United States, North America",,6,Early Stage Venture
Series C - LE TOTE,https://www.crunchbase.com/funding_round/le-tote-series-c--5cf5ab7b,LE TOTE,https://www.crunchbase.com/organization/le-tote,Series C,,,,2017-11-02,"Consumer, E-Commerce, Fashion","San Francisco, California, United States, North America",$1B to $10B,6,Late Stage Venture
