Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Venture Round - Marigold Health,https://www.crunchbase.com/funding_round/marigold-health-series-unknown--a8640cd9,Marigold Health,https://www.crunchbase.com/organization/marigold-health,Venture - Series Unknown,1000000,USD,1000000,2018-09-26,"Artificial Intelligence, Health Care, Health Diagnostics, Medical, Natural Language Processing, Psychology","Boston, Massachusetts, United States, North America",,5,Seed
Seed Round - Libboo,https://www.crunchbase.com/funding_round/libboo-seed--8a10949b,Libboo,https://www.crunchbase.com/organization/libboo,Seed,499999,USD,499999,2018-09-26,"Content, EBooks, Finance, Publishing","Watertown, Massachusetts, United States, North America",Less than $1M,6,Seed
Series B - Lyra Therapeutics,https://www.crunchbase.com/funding_round/lyra-therapeutics-series-b--43d752a1,Lyra Therapeutics,https://www.crunchbase.com/organization/lyra-therapeutics,Series B,29500000,USD,29500000,2018-09-26,"Health Care, Pharmaceutical, Therapeutics, Wellness","Watertown, Massachusetts, United States, North America",$1M to $10M,2,Late Stage Venture
Series A - Xilio Therapeutics,https://www.crunchbase.com/funding_round/akrevia-therapeutics-series-a--37aee9e5,Xilio Therapeutics,https://www.crunchbase.com/organization/akrevia-therapeutics,Series A,30000000,USD,30000000,2018-09-27,"Biotechnology, Health Care, Health Diagnostics, Therapeutics","Waltham, Massachusetts, United States, North America",$1M to $10M,4,Early Stage Venture
Series A - Xilio Therapeutics,https://www.crunchbase.com/funding_round/akrevia-therapeutics-series-a--298a1369,Xilio Therapeutics,https://www.crunchbase.com/organization/akrevia-therapeutics,Series A,30000000,USD,30000000,2018-09-27,"Biotechnology, Health Care, Health Diagnostics, Therapeutics","Waltham, Massachusetts, United States, North America",$1M to $10M,4,Early Stage Venture
Grant - Nanoview Biosciences,https://www.crunchbase.com/funding_round/nanoview-biosciences-grant--04b340f2,Nanoview Biosciences,https://www.crunchbase.com/organization/nanoview-biosciences,Grant,750000,USD,750000,2018-09-27,"Health Care, Health Diagnostics","Boston, Massachusetts, United States, North America",,3,Early Stage Venture
Venture Round - Riparian Pharmaceuticals,https://www.crunchbase.com/funding_round/riparian-pharmaceuticals-series-unknown--e2465974,Riparian Pharmaceuticals,https://www.crunchbase.com/organization/riparian-pharmaceuticals,Venture - Series Unknown,500000,USD,500000,2018-09-28,"Biotechnology, Health Care, Medical","Boston, Massachusetts, United States, North America",Less than $1M,2,
Corporate Round - SPROUT,https://www.crunchbase.com/funding_round/sprout-9b6c-corporate-round--9d47bebb,SPROUT,https://www.crunchbase.com/organization/sprout-9b6c,Corporate Round,,,,2018-09-28,"Cannabis, CRM, Information Technology, Marketing, Small and Medium Businesses, Software","Norwood, Massachusetts, United States, North America",,1,
Series B - Preservica,https://www.crunchbase.com/funding_round/preservica-series-b--c650c7c3,Preservica,https://www.crunchbase.com/organization/preservica,Series B,10000000,USD,10000000,2018-10-01,"Consulting, Content, Information Technology, Software","Boston, Massachusetts, United States, North America",Less than $1M,3,Early Stage Venture
Grant - Lake Health Foundation,https://www.crunchbase.com/funding_round/lake-health-foundation-grant--6249a00d,Lake Health Foundation,https://www.crunchbase.com/organization/lake-health-foundation,Grant,2500000,USD,2500000,2018-10-01,"Health Care, Non Profit","Concord, Massachusetts, United States, North America",,1,
Venture Round - Respiratory Motion,https://www.crunchbase.com/funding_round/respiratory-motion-series-unknown--9253b1dd,Respiratory Motion,https://www.crunchbase.com/organization/respiratory-motion,Venture - Series Unknown,,,,2018-10-01,"Health Care, Medical Device","Waltham, Massachusetts, United States, North America",Less than $1M,13,
Series A - Chasm Technologies,https://www.crunchbase.com/funding_round/chasm-technologies-series-a--36e1a48c,Chasm Technologies,https://www.crunchbase.com/organization/chasm-technologies,Series A,11000000,USD,11000000,2018-10-02,"Consulting, CRM, Information Technology, Manufacturing, Robotics","Canton, Massachusetts, United States, North America",Less than $1M,1,Early Stage Venture
Seed Round - Fluency,https://www.crunchbase.com/funding_round/fluency-c0bf-seed--9f198923,Fluency,https://www.crunchbase.com/organization/fluency-c0bf,Seed,950000,USD,950000,2018-10-09,"Information Technology, Internet","Burlington, Massachusetts, United States, North America",,1,Seed
Corporate Round - Kyruus,https://www.crunchbase.com/funding_round/kyruus-corporate-round--26ba2462,Kyruus,https://www.crunchbase.com/organization/kyruus,Corporate Round,4000000,USD,4000000,2018-10-09,"Big Data, Health Care, Medical","Boston, Massachusetts, United States, North America",$1M to $10M,10,Late Stage Venture
Grant - Vaxess Technologies,https://www.crunchbase.com/funding_round/vaxess-technologies-grant--22b81426,Vaxess Technologies,https://www.crunchbase.com/organization/vaxess-technologies,Grant,650000,USD,650000,2018-10-09,"Biotechnology, Health Care","Cambridge, Massachusetts, United States, North America",$1M to $10M,14,Early Stage Venture
Series A - SystemOne,https://www.crunchbase.com/funding_round/systemone-98bd-series-a--5056572f,SystemOne,https://www.crunchbase.com/organization/systemone-98bd,Series A,4250000,USD,4250000,2018-10-10,"Health Diagnostics, Information Technology, Software","Northampton, Massachusetts, United States, North America",,2,Early Stage Venture
Venture Round - Sigma Phase,https://www.crunchbase.com/funding_round/sigma-phase-series-unknown--043c86b2,Sigma Phase,https://www.crunchbase.com/organization/sigma-phase,Venture - Series Unknown,2050000,USD,2050000,2018-10-10,"CRM, Information Technology, Robotics","Lexington, Massachusetts, United States, North America",,1,
Series B - Devoted Health,https://www.crunchbase.com/funding_round/devoted-health-series-b--1c4d5011,Devoted Health,https://www.crunchbase.com/organization/devoted-health,Series B,300000000,USD,300000000,2018-10-11,"Elder Care, Elderly, Health Care, Hospital","Waltham, Massachusetts, United States, North America",,2,Early Stage Venture
Venture Round - Hospital IQ,https://www.crunchbase.com/funding_round/patient-route-systems-series-unknown--a1fa3e05,Hospital IQ,https://www.crunchbase.com/organization/patient-route-systems,Venture - Series Unknown,9999993,USD,9999993,2018-10-15,"Analytics, Health Care, Software","Newton, Massachusetts, United States, North America",Less than $1M,3,
Venture Round - Clozex Medical,https://www.crunchbase.com/funding_round/clozex-medical-series-unknown--a2c197e4,Clozex Medical,https://www.crunchbase.com/organization/clozex-medical,Venture - Series Unknown,4483015,USD,4483015,2018-10-16,"Health Care, Hospitality, Medical, Medical Device","Wellesley Hills, Massachusetts, United States, North America",,1,
Venture Round - Jassby,https://www.crunchbase.com/funding_round/jassby-series-unknown--85451a3a,Jassby,https://www.crunchbase.com/organization/jassby,Venture - Series Unknown,,,,2018-10-17,"Apps, Cryptocurrency, E-Commerce, Financial Services, FinTech, Mobile Apps, Mobile Payments","Waltham, Massachusetts, United States, North America",$1M to $10M,4,
Seed Round - Cognaisent,https://www.crunchbase.com/funding_round/cognaisent-seed--a032eaab,Cognaisent,https://www.crunchbase.com/organization/cognaisent,Seed,123000,USD,123000,2018-10-19,Information Technology,"Cambridge, Massachusetts, United States, North America",,1,Seed
Series B - Stoke Therapeutics,https://www.crunchbase.com/funding_round/stoke-therapeutics-series-b--780f6c1e,Stoke Therapeutics,https://www.crunchbase.com/organization/stoke-therapeutics,Series B,90000000,USD,90000000,2018-10-23,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Bedford, Massachusetts, United States, North America",$10M to $50M,2,IPO
Post-IPO Equity - Sarepta Therapeutics,https://www.crunchbase.com/funding_round/sarepta-therapeutics-post-ipo-equity--e95044a1,Sarepta Therapeutics,https://www.crunchbase.com/organization/sarepta-therapeutics,Post-IPO Equity,90000000,USD,90000000,2018-10-23,"Biotechnology, Genetics, Health Care, Therapeutics","Cambridge, Massachusetts, United States, North America",$50M to $100M,5,IPO
Venture Round - Algorand,https://www.crunchbase.com/funding_round/algorand-series-unknown--ca7010c8,Algorand,https://www.crunchbase.com/organization/algorand,Venture - Series Unknown,62000000,USD,62000000,2018-10-24,"Information Technology, Life Science, Software Engineering","Boston, Massachusetts, United States, North America",$1M to $10M,5,
Series B - Silk Therapeutics,https://www.crunchbase.com/funding_round/silk-therapeutics-series-b--a69ce62c,Silk Therapeutics,https://www.crunchbase.com/organization/silk-therapeutics,Series B,30000000,USD,30000000,2018-10-24,"Beauty, Biopharma, Fashion, Health Care, Manufacturing, Pharmaceutical, Therapeutics","Medford, Massachusetts, United States, North America",$1M to $10M,5,Early Stage Venture
Series D - DataRobot,https://www.crunchbase.com/funding_round/datarobot-series-d--97419575,DataRobot,https://www.crunchbase.com/organization/datarobot,Series D,100000000,USD,100000000,2018-10-24,"Artificial Intelligence, Enterprise Software, Information Technology, Machine Learning, Predictive Analytics, Robotics, SaaS","Boston, Massachusetts, United States, North America",$50M to $100M,7,Late Stage Venture
Post-IPO Equity - Dicerna Pharmaceuticals,https://www.crunchbase.com/funding_round/dicerna-pharmaceuticals-post-ipo-equity--26c49d5d,Dicerna Pharmaceuticals,https://www.crunchbase.com/organization/dicerna-pharmaceuticals,Post-IPO Equity,100000000,USD,100000000,2018-10-29,"Biotechnology, Genetics, Health Care, Pharmaceutical","Watertown, Massachusetts, United States, North America",$1M to $10M,7,IPO
Venture Round - Fresenius Medical Care Secaucus,https://www.crunchbase.com/funding_round/fresenius-medical-care-secaucus-series-unknown--12096b6f,Fresenius Medical Care Secaucus,https://www.crunchbase.com/organization/fresenius-medical-care-secaucus,Venture - Series Unknown,3662000,USD,3662000,2018-10-29,"Health Care, Medical, Medical Device","Waltham, Massachusetts, United States, North America",,1,
Post-IPO Equity - Precision Optics,https://www.crunchbase.com/funding_round/precision-optics-post-ipo-equity--c1e801ad,Precision Optics,https://www.crunchbase.com/organization/precision-optics,Post-IPO Equity,2000000,USD,2000000,2018-10-29,"Hardware, Health Care","Gardner, Massachusetts, United States, North America",$1M to $10M,4,IPO
Seed Round - Fresenius Medical Care Cedar Hill,https://www.crunchbase.com/funding_round/fresenius-medical-care-cedar-hill-seed--a660dc04,Fresenius Medical Care Cedar Hill,https://www.crunchbase.com/organization/fresenius-medical-care-cedar-hill,Seed,928000,USD,928000,2018-10-29,Health Care,"Waltham, Massachusetts, United States, North America",,1,Seed
Pre Seed Round - 14bis Supply Tracking,https://www.crunchbase.com/funding_round/safeflights-inc-pre-seed--1ef1f74e,14bis Supply Tracking,https://www.crunchbase.com/organization/safeflights-inc,Pre-Seed,100000,USD,100000,2018-11-01,"Aerospace, Information Technology, Logistics, Military, Network Security, PaaS, Risk Management, SaaS, Supply Chain Management","Boston, Massachusetts, United States, North America",Less than $1M,3,Seed
Series B - TakeOff,https://www.crunchbase.com/funding_round/takeoff-technologies-series-b--b9b89414,TakeOff,https://www.crunchbase.com/organization/takeoff-technologies,Series B,20520000,USD,20520000,2018-11-01,"E-Commerce, Grocery, Information Technology, Internet, Logistics, Software","Waltham, Massachusetts, United States, North America",$10M to $50M,5,Late Stage Venture
Pre Seed Round - Sixpence Crowdfunding,https://www.crunchbase.com/funding_round/sixpence-pre-seed--8d92ad92,Sixpence Crowdfunding,https://www.crunchbase.com/organization/sixpence,Pre-Seed,100000,USD,100000,2018-11-01,"Crowdfunding, FinTech, Funding Platform, Internet","Boston, Massachusetts, United States, North America",Less than $1M,1,Seed
Series A - IntelyCare,https://www.crunchbase.com/funding_round/intelycare-series-a--21d9e012,IntelyCare,https://www.crunchbase.com/organization/intelycare,Series A,10800000,USD,10800000,2018-11-01,"Health Care, Medical, Staffing Agency","Quincy, Massachusetts, United States, North America",$10M to $50M,2,Early Stage Venture
Venture Round - Fresenius Medical Care North America,https://www.crunchbase.com/funding_round/fresenius-medical-care-north-america-series-unknown--3f320628,Fresenius Medical Care North America,https://www.crunchbase.com/organization/fresenius-medical-care-north-america,Venture - Series Unknown,3373380,USD,3373380,2018-11-05,"Health Care, Medical, Pharmaceutical","Waltham, Massachusetts, United States, North America",,2,
Seed Round - ThePerfectV,https://www.crunchbase.com/funding_round/theperfectv-seed--aaee6a63,ThePerfectV,https://www.crunchbase.com/organization/theperfectv,Seed,100000,USD,100000,2018-11-06,"Beauty, Health Care, Women's","Boston, Massachusetts, United States, North America",,2,Seed
Venture Round - Rize Inc.,https://www.crunchbase.com/funding_round/rize-inc-series-unknown--14ab9e59,Rize Inc.,https://www.crunchbase.com/organization/rize-inc,Venture - Series Unknown,10049000,USD,10049000,2018-11-07,"3D Printing, Information Technology, Manufacturing, Product Design","Woburn, Massachusetts, United States, North America",$10M to $50M,3,Early Stage Venture
Venture Round - Apic Bio,https://www.crunchbase.com/funding_round/apic-bio-series-unknown--63322040,Apic Bio,https://www.crunchbase.com/organization/apic-bio,Venture - Series Unknown,10000000,USD,10000000,2018-11-08,"Biotechnology, Health Care, Life Science, Pharmaceutical","Cambridge, Massachusetts, United States, North America",,3,Early Stage Venture
Seed Round - UrSure,https://www.crunchbase.com/funding_round/ursure-seed--afd2204b,UrSure,https://www.crunchbase.com/organization/ursure,Seed,865000,USD,865000,2018-11-08,"Health Care, Medical, Medical Device, Personal Health","Boston, Massachusetts, United States, North America",,4,Seed
